,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
141,The Cars,Magic - 2017 Remaster,0SAbkr0dS7WK3yJSjaZSZl,46,0.73,0.794,9,-6.381,1,0.0396,0.12,0.000189,0.138,0.964,117.879,237232,4
142,The Cars,Magic - 2017 Remaster,0SAbkr0dS7WK3yJSjaZSZl,46,0.73,0.794,9,-6.381,1,0.0396,0.12,0.000189,0.138,0.964,117.879,237232,4
143,The Cars,Magic - 2017 Remaster,0SAbkr0dS7WK3yJSjaZSZl,46,0.73,0.794,9,-6.381,1,0.0396,0.12,0.000189,0.138,0.964,117.879,237232,4
144,The Cars,Magic - 2017 Remaster,0SAbkr0dS7WK3yJSjaZSZl,46,0.73,0.794,9,-6.381,1,0.0396,0.12,0.000189,0.138,0.964,117.879,237232,4
145,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
146,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
147,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
148,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
149,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
150,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
151,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
152,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
153,Billy Joel,Miami 2017 (I've Seen the Lights Go Out on Broadway),4zVPevC2rE84lySHxX61Yr,47,0.399,0.571,2,-11.986,1,0.0777,0.679,1.06e-05,0.23,0.227,75.537,315000,4
154,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
155,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
156,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
157,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
158,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
159,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
160,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
161,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
162,Spoon,Don't You Evah,7BL20x1o7Xp13doge3OeRP,52,0.77,0.615,6,-7.165,1,0.0294,0.0425,0.0,0.169,0.961,120.891,216720,4
163,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
164,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
165,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
166,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
167,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
168,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
169,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
170,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
171,Neil Young,Old Man - 2017 Remaster,4RIp4UTguC0F6TRV7xfKjv,49,0.709,0.278,4,-13.011,0,0.0353,0.46,0.00719,0.098,0.458,141.268,202400,4
172,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
173,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
174,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
175,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
176,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
177,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
178,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
179,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
180,The Smiths,The Boy with the Thorn in His Side - 2017 Master,1SuVJpFhGQOSBAB6VUpHYH,55,0.502,0.901,7,-4.467,1,0.0459,0.188,4.89e-05,0.28,0.821,119.022,195880,4
181,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
182,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
183,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
184,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
185,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
186,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
187,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
188,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
189,Joey Pecoraro,Your Favorite Place,0ONn7t8x49V3tOR5ZcIrpf,57,0.605,0.542,9,-13.094,0,0.0511,0.357,0.851,0.0591,0.52,78.031,221537,4
190,David Bowie,Scary Monsters (And Super Creeps) - 2017 Remaster,4mm9p1NTNBYnyA89jfss3Z,51,0.428,0.978,4,-8.725,1,0.0636,0.0244,0.007,0.169,0.301,142.905,313453,4
191,David Bowie,Scary Monsters (And Super Creeps) - 2017 Remaster,4mm9p1NTNBYnyA89jfss3Z,51,0.428,0.978,4,-8.725,1,0.0636,0.0244,0.007,0.169,0.301,142.905,313453,4
192,David Bowie,Scary Monsters (And Super Creeps) - 2017 Remaster,4mm9p1NTNBYnyA89jfss3Z,51,0.428,0.978,4,-8.725,1,0.0636,0.0244,0.007,0.169,0.301,142.905,313453,4
193,David Bowie,Scary Monsters (And Super Creeps) - 2017 Remaster,4mm9p1NTNBYnyA89jfss3Z,51,0.428,0.978,4,-8.725,1,0.0636,0.0244,0.007,0.169,0.301,142.905,313453,4
194,David Bowie,Fashion - 2017 Remaster,1MMYuuvnD3O9Sn90gDabv9,51,0.855,0.723,0,-9.508,1,0.0378,0.549,0.144,0.083,0.962,109.235,290480,4
195,David Bowie,Fashion - 2017 Remaster,1MMYuuvnD3O9Sn90gDabv9,51,0.855,0.723,0,-9.508,1,0.0378,0.549,0.144,0.083,0.962,109.235,290480,4
196,David Bowie,Fashion - 2017 Remaster,1MMYuuvnD3O9Sn90gDabv9,51,0.855,0.723,0,-9.508,1,0.0378,0.549,0.144,0.083,0.962,109.235,290480,4
197,David Bowie,Fashion - 2017 Remaster,1MMYuuvnD3O9Sn90gDabv9,51,0.855,0.723,0,-9.508,1,0.0378,0.549,0.144,0.083,0.962,109.235,290480,4
198,Charli XCX,February 2017 (feat. Clairo and Yaeji),3fTEcn7Jt6Dq3NVVdNvl4w,49,0.692,0.506,11,-7.621,1,0.0738,0.0434,0.00024,0.0971,0.482,119.882,153093,4
199,Charli XCX,February 2017 (feat. Clairo and Yaeji),3fTEcn7Jt6Dq3NVVdNvl4w,49,0.692,0.506,11,-7.621,1,0.0738,0.0434,0.00024,0.0971,0.482,119.882,153093,4
200,Charli XCX,February 2017 (feat. Clairo and Yaeji),3fTEcn7Jt6Dq3NVVdNvl4w,49,0.692,0.506,11,-7.621,1,0.0738,0.0434,0.00024,0.0971,0.482,119.882,153093,4
201,Charli XCX,February 2017 (feat. Clairo and Yaeji),3fTEcn7Jt6Dq3NVVdNvl4w,49,0.692,0.506,11,-7.621,1,0.0738,0.0434,0.00024,0.0971,0.482,119.882,153093,4
202,Dermot Kennedy,All My Friends - 2017,1TUQ6j32xX4IGcLC0N4wbx,50,0.522,0.53,0,-9.262,1,0.0371,0.487,3.4e-06,0.348,0.292,105.323,257347,4
203,Dermot Kennedy,All My Friends - 2017,1TUQ6j32xX4IGcLC0N4wbx,50,0.522,0.53,0,-9.262,1,0.0371,0.487,3.4e-06,0.348,0.292,105.323,257347,4
204,Dermot Kennedy,All My Friends - 2017,1TUQ6j32xX4IGcLC0N4wbx,50,0.522,0.53,0,-9.262,1,0.0371,0.487,3.4e-06,0.348,0.292,105.323,257347,4
205,Dermot Kennedy,All My Friends - 2017,1TUQ6j32xX4IGcLC0N4wbx,50,0.522,0.53,0,-9.262,1,0.0371,0.487,3.4e-06,0.348,0.292,105.323,257347,4
206,Fleetwood Mac,Rhiannon - 2017 Remaster,3kZUnG3jVpgwh3TQFdTv18,47,0.728,0.598,9,-10.251,0,0.0284,0.224,0.142,0.0988,0.797,129.516,250360,4
207,Fleetwood Mac,Rhiannon - 2017 Remaster,3kZUnG3jVpgwh3TQFdTv18,47,0.728,0.598,9,-10.251,0,0.0284,0.224,0.142,0.0988,0.797,129.516,250360,4
208,Fleetwood Mac,Rhiannon - 2017 Remaster,3kZUnG3jVpgwh3TQFdTv18,47,0.728,0.598,9,-10.251,0,0.0284,0.224,0.142,0.0988,0.797,129.516,250360,4
209,Fleetwood Mac,Rhiannon - 2017 Remaster,3kZUnG3jVpgwh3TQFdTv18,47,0.728,0.598,9,-10.251,0,0.0284,0.224,0.142,0.0988,0.797,129.516,250360,4
210,Estilo Chihuahua,Huapangos Mix 2017,1ovy2FvWabQu3bGdik8g7o,44,0.762,0.956,0,-4.5,1,0.0455,0.256,0.0,0.309,0.849,99.985,314013,3
211,Estilo Chihuahua,Huapangos Mix 2017,1ovy2FvWabQu3bGdik8g7o,44,0.762,0.956,0,-4.5,1,0.0455,0.256,0.0,0.309,0.849,99.985,314013,3
212,Estilo Chihuahua,Huapangos Mix 2017,1ovy2FvWabQu3bGdik8g7o,44,0.762,0.956,0,-4.5,1,0.0455,0.256,0.0,0.309,0.849,99.985,314013,3
213,Estilo Chihuahua,Huapangos Mix 2017,1ovy2FvWabQu3bGdik8g7o,44,0.762,0.956,0,-4.5,1,0.0455,0.256,0.0,0.309,0.849,99.985,314013,3
214,Steve Miller Band,Abracadabra - Remastered 2017,58bTw40is1J6A67eejMdLn,52,0.736,0.817,9,-5.982,0,0.0347,0.0536,0.0,0.181,0.962,125.423,311853,4
215,Steve Miller Band,Abracadabra - Remastered 2017,58bTw40is1J6A67eejMdLn,52,0.736,0.817,9,-5.982,0,0.0347,0.0536,0.0,0.181,0.962,125.423,311853,4
216,Steve Miller Band,Abracadabra - Remastered 2017,58bTw40is1J6A67eejMdLn,52,0.736,0.817,9,-5.982,0,0.0347,0.0536,0.0,0.181,0.962,125.423,311853,4
217,Steve Miller Band,Abracadabra - Remastered 2017,58bTw40is1J6A67eejMdLn,52,0.736,0.817,9,-5.982,0,0.0347,0.0536,0.0,0.181,0.962,125.423,311853,4
218,Aso,Snug,70lgkc1F7j0gnxtkbHq8MC,56,0.55,0.342,11,-9.955,0,0.075,0.783,0.842,0.0936,0.227,76.891,165195,4
219,Aso,Snug,70lgkc1F7j0gnxtkbHq8MC,56,0.55,0.342,11,-9.955,0,0.075,0.783,0.842,0.0936,0.227,76.891,165195,4
220,Aso,Snug,70lgkc1F7j0gnxtkbHq8MC,56,0.55,0.342,11,-9.955,0,0.075,0.783,0.842,0.0936,0.227,76.891,165195,4
221,Aso,Snug,70lgkc1F7j0gnxtkbHq8MC,56,0.55,0.342,11,-9.955,0,0.075,0.783,0.842,0.0936,0.227,76.891,165195,4
222,Nelson,(Can't Live Without Your) Love And Affection - Remastered 2017,3JjY2L2bqql54j1SjnjQ23,47,0.541,0.904,1,-6.384,1,0.0404,0.0423,0.0,0.0589,0.833,121.387,236435,4
223,Nelson,(Can't Live Without Your) Love And Affection - Remastered 2017,3JjY2L2bqql54j1SjnjQ23,47,0.541,0.904,1,-6.384,1,0.0404,0.0423,0.0,0.0589,0.833,121.387,236435,4
224,Nelson,(Can't Live Without Your) Love And Affection - Remastered 2017,3JjY2L2bqql54j1SjnjQ23,47,0.541,0.904,1,-6.384,1,0.0404,0.0423,0.0,0.0589,0.833,121.387,236435,4
225,Nelson,(Can't Live Without Your) Love And Affection - Remastered 2017,3JjY2L2bqql54j1SjnjQ23,47,0.541,0.904,1,-6.384,1,0.0404,0.0423,0.0,0.0589,0.833,121.387,236435,4
226,Philanthrope,Aspiration,7BpcNm67zS57Qf0RVOI7De,55,0.744,0.376,6,-11.19,0,0.462,0.687,0.846,0.0922,0.389,164.179,122927,4
227,Philanthrope,Aspiration,7BpcNm67zS57Qf0RVOI7De,55,0.744,0.376,6,-11.19,0,0.462,0.687,0.846,0.0922,0.389,164.179,122927,4
228,Philanthrope,Aspiration,7BpcNm67zS57Qf0RVOI7De,55,0.744,0.376,6,-11.19,0,0.462,0.687,0.846,0.0922,0.389,164.179,122927,4
229,Philanthrope,Aspiration,7BpcNm67zS57Qf0RVOI7De,55,0.744,0.376,6,-11.19,0,0.462,0.687,0.846,0.0922,0.389,164.179,122927,4
230,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
231,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
232,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
233,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
234,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
235,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
236,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
237,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
238,a-ha,Take On Me - 2017 Acoustic,6NK9sI0Lnsiwn6I0MbWWxn,58,0.437,0.188,9,-10.868,1,0.0307,0.92,1.26e-05,0.0988,0.223,103.883,184326,5
239,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
240,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
241,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
242,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
243,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
244,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
245,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
246,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
247,Against All Logic,If Loving You Is Wrong,75WXKQGbaT0mi6GZItcVVJ,54,0.73,0.903,4,-6.24,0,0.041,0.517,0.161,0.635,0.721,108.006,236412,4
248,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
249,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
250,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
251,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
252,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
253,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
254,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
255,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
256,Nelson,After The Rain - Remastered 2017,3VWGHiQO7fArciqoKB2DSx,46,0.461,0.867,3,-5.879,1,0.0684,0.0109,0.000164,0.33,0.611,125.441,245862,4
257,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
258,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
259,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
260,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
261,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
262,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
263,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
264,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
265,Fleetwood Mac,Tango in the Night - Demo; 2017 Remaster,16a02L2Hu4M7H6FT32Lujr,48,0.531,0.44,9,-11.862,0,0.0295,0.114,0.294,0.173,0.194,111.052,281560,4
266,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
267,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
268,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
269,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
270,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
271,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
272,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
273,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
274,Ramones,Rockaway Beach - 2017 Remaster,2HZGsnMByx3V8KmNW6LqWF,50,0.426,0.921,2,-2.469,1,0.0529,0.000793,1.38e-06,0.169,0.895,187.415,126453,4
275,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
276,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
277,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
278,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
279,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
280,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
281,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
282,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
283,Def Leppard,Women - Remastered 2017,2q1njJdxOMEClSnuBWGMJa,47,0.52,0.916,2,-5.772,1,0.0392,0.00215,0.0236,0.318,0.388,86.414,342510,4
284,The Smiths,I Know It's Over - 2017 Master,5LN7Ksyvl05hFaGUnXocxR,50,0.406,0.453,0,-9.229,1,0.032,0.107,3.76e-06,0.187,0.363,113.303,347893,3
